,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
6609,8090.0,-1.783228837,3.402793713,-3.822742266,2.625368153,-1.976415411,-2.731689012,-3.430559149,1.413203514,-0.776941495,-6.199881763,4.366713486,-8.243262434,0.345761165,-6.590550297,0.265576096,-3.028452388,-4.214486275,-1.213607848,-0.265421595,0.364089115,0.454031932,-0.577525824,0.045966538,0.461700018,0.044146161,0.305704434,0.530980986,0.243745598,1.0,1
6641,8169.0,0.857321004,4.093911827,-7.423893589,7.380244518,0.973366023,-2.730761517,-1.496497056,0.543015173,-2.351190159,-3.944238498,6.355077737,-7.309747984,0.748450551,-9.057992529,-0.648944909,-1.073116527,1.524500915,1.831363533,-0.089724411,0.48330265,0.375026285,0.145399853,0.240603265,-0.234649223,-1.004880947,0.435831916,0.618323805,0.148468944,1.0,1
6717,8408.0,-1.813280485,4.917850711,-5.926129694,5.701500431,1.204392572,-3.035137548,-1.713402063,0.561257391,-3.796354252,-7.454840651,7.388055123,-10.47522865,-0.379314527,-11.73672912,-2.086988952,-2.442353983,-3.535523512,0.130360307,-2.071450488,0.576656033,0.615641835,-0.406427275,-0.737018076,-0.279641772,1.106766374,0.323885478,0.894766672,0.5695186,1.0,1
6719,8415.0,-0.25147096,4.313523326,-6.891437717,6.796796681,0.616296505,-2.966326542,-2.436652527,0.489327899,-3.371638572,-6.810813099,7.620089058,-10.28528252,-0.342444334,-11.54349792,-1.334987903,-2.689284204,-3.204383403,0.086521896,-1.314495097,0.632709964,0.536892074,-0.546126024,-0.605239548,-0.26374346,1.539915831,0.523573697,0.891024688,0.572740667,1.0,1
6734,8451.0,0.31459659,2.660670277,-5.92003738,4.522499605,-2.315027286,-2.278351654,-4.684053936,1.202270265,-0.694695511,-5.52627806,6.662436831,-8.525464925,0.742745447,-7.67866801,0.593070459,-4.478136595,-5.844266479,-1.102730795,2.177385687,0.562705643,0.743314023,0.064038356,0.677841675,0.083007823,-1.911034464,0.322188398,0.620866539,0.185030355,1.0,1
6774,8528.0,0.447395553,2.481953866,-5.660813931,4.455922812,-2.443779754,-2.185040262,-4.716142945,1.249803252,-0.718326067,-5.390330256,6.454187525,-8.485346574,0.635281409,-7.019901559,0.539814071,-4.649864299,-6.288357509,-1.339312322,2.262984788,0.549612971,0.75605255,0.140167769,0.665411101,0.131463792,-1.908217412,0.334807599,0.748534285,0.175413794,1.0,1
6820,8614.0,-2.169928976,3.639653999,-4.508497786,2.730668149,-2.122692871,-2.341016828,-4.235253083,1.703537658,-1.305279133,-6.716720023,6.353612319,-8.601648263,0.449930038,-7.506169374,-0.438081782,-3.694515998,-6.304753386,-1.267587128,0.35798703,0.500779054,0.645103276,-0.503529449,-0.000522822,0.071695779,0.092007433,0.308497932,0.552590915,0.298954479,1.0,1
6870,8757.0,-1.863755553,3.442643977,-4.468259731,2.805336259,-2.118412477,-2.332284887,-4.261237197,1.701681844,-1.439395875,-6.999906634,6.316209677,-8.670818005,0.316023992,-7.417712065,-0.436537471,-3.65280196,-6.293145319,-1.243248291,0.364810482,0.360924004,0.667926572,-0.516242362,-0.012217812,0.070613703,0.058504467,0.30488284,0.418012467,0.208858278,1.0,1
6882,8808.0,-4.617217204,1.695693653,-3.114372201,4.328198553,-1.873256991,-0.989908136,-4.577264627,0.472216158,0.472016953,-5.576022636,4.802322761,-10.83316447,0.104303876,-9.405423062,-0.807477869,-7.552342204,-9.80256179,-4.120628835,1.74050729,-0.039045934,0.481829697,0.146023056,0.117038528,-0.217564599,-0.138776044,-0.424452881,-1.002041426,0.890780288,1.1,1
6899,8878.0,-2.661802175,5.856393215,-7.653616213,6.379741881,-0.060712119,-3.131549732,-3.103569746,1.778491569,-3.831153716,-7.191604246,7.102988588,-9.928699943,-0.067498378,-10.92418687,-1.697913977,-2.379420985,-2.775113897,0.273798971,-1.382187564,0.39909686,0.73477495,-0.435901182,-0.384765904,-0.286015664,1.007933824,0.413195532,0.280284157,0.303936551,1.0,1
6903,8886.0,-2.535852117,5.793644147,-7.618462836,6.395829746,-0.065210105,-3.136371964,-3.104557363,1.823232638,-3.87865758,-7.29780335,7.071669137,-10.00104637,-0.207934541,-10.86069805,-1.690825041,-2.360856724,-2.760097015,0.298103416,-1.385557802,0.408704184,0.716719907,-0.448059938,-0.402406879,-0.288835223,1.01175224,0.425964621,0.413139556,0.308204657,1.0,1
6971,9064.0,-3.499107537,0.258555161,-4.489558073,4.853894351,-6.974521545,3.628382091,5.431270921,-1.946733711,-0.775680093,-1.987773188,4.690395666,-6.998042432,1.454011986,-3.738023334,0.317742063,-2.013542681,-5.136135103,-1.183822117,1.663394014,-3.042625757,-1.052368256,0.204816874,-2.11900744,0.170278608,-0.393844118,0.296367194,1.985913218,-0.900451638,1809.68,1
8296,11080.0,-2.125489826,5.973555692,-11.03472723,9.007146872,-1.689450534,-2.854415285,-7.810440745,2.030869946,-5.902828122,-12.84093382,12.01891318,-17.76914346,-0.431035658,-19.21432549,-0.962464575,-10.26660918,-15.5033921,-5.494927642,-0.410480977,1.493774646,1.646518293,-0.278484511,-0.664841294,-1.164555369,1.701796414,0.690805615,2.119748733,1.108933403,1.0,1
8312,11092.0,0.378274504,3.914796789,-5.726872015,6.094140959,1.698875264,-2.807313947,-0.591118213,-0.123495593,-2.530712814,-5.15309461,4.654088423,-7.839538998,1.37181858,-9.634689713,-0.739596856,-0.663203946,0.891934541,0.978675639,-2.005476603,0.440439441,0.149895683,-0.601967246,-0.613724336,-0.403113688,1.568445256,0.521883934,0.52793775,0.411910406,1.0,1
8335,11131.0,-1.426623313,4.141986232,-9.804103442,6.666273003,-4.749526793,-2.073129006,-10.08993116,2.791345299,-3.249515617,-11.42045097,10.85301165,-15.96920752,0.546690085,-14.69072913,0.9123374,-12.22718928,-18.58736621,-6.920761861,3.166998907,1.410677653,1.865678768,0.407809282,0.605809354,-0.769348118,-1.746336829,0.502039517,1.97725833,0.711606531,1.0,1
8615,11629.0,-3.891191951,7.098916252,-11.4264671,8.607556787,-2.06570621,-2.985288022,-8.138589417,2.973928079,-6.272790468,-13.19341507,11.61972348,-17.63160631,-0.35519439,-18.82208674,-1.283129086,-10.03109666,-15.22700751,-5.322008981,-0.501750653,1.382619,1.757085227,-0.189709153,-0.508629244,-1.189308169,1.188536499,0.605241886,1.881528752,0.875260407,1.0,1
8617,11635.0,0.919136507,4.199632669,-7.535606594,7.426940375,1.11821533,-2.886722351,-1.341035996,0.363933268,-2.203224431,-4.137840196,4.570112808,-7.629169589,1.733917464,-9.440374995,-0.02335335,-1.233958282,1.632008858,1.315734564,-0.287188855,0.535434663,0.316093599,0.055179227,0.21069215,-0.417917881,-0.911188276,0.466523925,0.62739327,0.157851283,1.0,1
8842,12093.0,-4.696795224,2.693867479,-4.475132713,5.467684549,-1.556758075,-1.549420289,-4.104214873,0.553934075,-1.498468131,-4.594951763,5.275505851,-11.34902855,0.374549235,-8.138694884,0.548570894,-6.653594347,-10.24675541,-4.191066267,0.991486122,-0.158970549,0.573898081,-0.080162775,0.318407817,-0.245862203,0.338238432,0.032270621,-1.508457934,0.608074683,0.0,1
8845,12095.0,-4.727712656,3.044469102,-5.598354267,5.928190802,-2.190769729,-1.529322966,-4.48742196,0.916391814,-1.307010423,-4.138891214,5.149408783,-11.12401861,0.543067766,-7.840942205,0.743633945,-6.77706924,-9.931765154,-4.093021122,1.504924859,-0.207759445,0.650988236,0.254983289,0.628843469,-0.238128454,-0.671332332,-0.033590063,-1.331777322,0.70569759,30.39,1
8972,12393.0,-4.064004738,3.100934891,-1.188498004,3.26463274,-1.903562358,0.320350587,-0.954940039,-3.27753492,2.820828662,1.01511288,3.187186897,-7.004327284,0.872710605,-6.220605353,-0.90444463,-3.075091885,-5.044735692,-1.718082685,-0.662462068,-0.531897693,1.688665431,-0.078844698,0.193730927,0.479495954,-0.506603057,-0.409862744,-3.036271329,-0.630605199,179.66,1
9035,12597.0,-2.589617198,7.016714385,-13.70540729,10.34322806,-2.954461035,-3.055115785,-9.301288615,3.349573361,-5.654212026,-11.85386697,11.66920474,-17.22866224,0.055571566,-18.49377336,-0.304172114,-10.62949739,-14.44121113,-5.105486466,1.270226271,1.488855192,1.887737726,0.333998185,0.287659041,-1.186406409,-0.69027267,0.631703772,1.93422076,0.789687172,1.0,1
9179,13126.0,-2.880042352,5.22544231,-11.06333028,6.689950658,-5.759923989,-2.244030791,-11.19997522,4.014721809,-3.429304264,-11.56194977,10.44684681,-15.47905248,0.734441608,-13.88377855,0.821439545,-11.91148302,-18.1030037,-6.837834539,3.126929352,1.191443966,2.002882877,0.351102065,0.79525514,-0.778379381,-1.646815113,0.487538823,1.427713096,0.583172486,1.0,1
9252,13323.0,-5.454361779,8.287420555,-12.75281127,8.594341893,-3.106002281,-3.179948757,-9.252793938,4.24506221,-6.329800846,-13.13669837,11.22847028,-17.13130095,-0.169401057,-18.04999769,-1.366235661,-9.723565309,-14.74490246,-5.247301106,-0.574675144,1.305861915,1.846164793,-0.267171794,-0.31080397,-1.201685458,1.352176095,0.608424596,1.574714784,0.808725205,1.0,1
9487,14073.0,-4.153014499,8.204796505,-15.03171421,10.33009983,-3.994426097,-3.250013184,-10.41569781,4.62080391,-5.711247971,-11.79718107,11.27792073,-16.72833933,0.241367683,-17.72163835,-0.387299923,-10.32201668,-13.95908537,-5.030710038,1.197266335,1.41262488,1.976988396,0.256510487,0.485908107,-1.198821314,-0.526567395,0.634873502,1.627209076,0.723235069,1.0,1
9509,14152.0,-4.710528782,8.63621439,-15.496222,10.31334937,-4.351340983,-3.322688735,-10.78837284,5.06038112,-5.689311188,-11.71218662,11.1524906,-16.55819714,0.302644522,-17.47592128,-0.412393267,-10.22220317,-13.79914764,-5.008585179,1.162026148,1.434239779,1.990545351,0.223785003,0.554408429,-1.204041596,-0.450684595,0.641836059,1.605957625,0.721643615,1.0,1
10204,15817.0,-4.641892851,2.902086433,-1.572938709,2.507298518,-0.871782564,-1.040902572,-1.59390074,-3.254905086,1.908962686,1.077417521,3.33850216,-6.542610345,1.099536382,-3.266475545,1.014727904,-4.842383078,-5.2698763,-2.344668574,1.959224054,-0.46567922,1.963596666,-0.217413916,-0.549339956,0.645545202,-0.354557819,-0.611763845,-3.908080475,-0.671248265,11.39,1
10484,17187.0,1.088374938,0.898474024,0.394684329,3.170257575,0.175738797,-0.221980885,-0.022988728,-0.010873537,0.860043617,-0.592472935,1.0727284,-2.547556814,1.235950057,-0.330305804,-1.022354375,0.335642173,2.298998221,-0.162096209,-1.532707212,-0.217358192,-0.423553904,-0.800852285,0.077614455,0.167608453,0.350181817,-0.118940929,0.012947766,0.054254272,3.79,1
10497,17220.0,1.189784357,0.942289402,0.082334145,3.024049706,0.412406009,-0.214414558,0.053557839,-0.110353351,0.883797757,-0.554223901,0.154921009,-2.776756575,1.641206626,-0.456076957,-1.240414392,0.857322736,1.707024466,0.526349196,-0.86510461,-0.143434645,-0.502635558,-1.047397528,-0.056752024,-0.340688405,0.541235201,-0.098300287,-0.00304112,0.04981902,3.79,1
10498,17230.0,-0.469326705,1.111452782,2.041002725,1.731595163,0.135146842,-0.093625175,0.26615517,0.082988236,0.580255403,-0.164562675,0.50037637,-3.021760182,0.92421326,1.500793775,-0.400282644,0.706047713,0.115114265,-0.046795879,-2.548521592,-0.358708666,0.159387389,0.592669569,-0.053596184,0.320747502,-0.369120754,-0.136604685,-0.100845187,0.039347148,3.93,1
10568,17520.0,-5.268053221,9.067613427,-15.96072813,10.29660279,-4.708241091,-3.395374852,-11.161057,5.499962634,-5.667375546,-11.62719356,11.02705909,-16.38805417,0.363921487,-17.23020216,-0.437487559,-10.12239192,-13.63920899,-4.986457258,1.126784378,1.455878195,2.004109945,0.191058399,0.62292767,-1.209263557,-0.374798863,0.648798037,1.584697347,0.72005587,1.0,1
10630,17838.0,-5.187878108,6.967708664,-13.51093114,8.617895141,-11.21442239,0.672247839,-9.462532811,5.328704208,-4.897005528,-11.78681166,9.369079058,-15.09416315,1.256377007,-11.8521613,0.274429814,-10.68824179,-18.38881054,-6.898840133,2.382807936,-0.623737292,2.086083001,0.760190241,0.716805786,-0.64674343,-1.617042926,0.17234689,0.626646781,-0.169726031,766.36,1
10690,18088.0,-12.22402062,3.85415033,-12.46676572,9.648310727,-2.726961321,-4.445610382,-21.92281103,0.320792274,-4.433161658,-11.20140009,9.328799257,-13.10493347,0.888480788,-10.14020034,0.713465393,-10.09867066,-17.50661155,-8.06120799,1.606870033,-2.14718144,-1.159829951,-1.504118882,-19.25432762,0.544866726,-4.781605522,-0.007772281,3.052357687,-0.775035651,1218.89,1
10801,18399.0,-14.47443749,6.503184517,-17.71263237,11.27035233,-4.150142064,-3.372098209,-16.53580681,-1.443946993,-6.8152729,-13.67054513,10.54526295,-15.02269963,0.171633085,-15.06637436,-0.25957594,-8.668739272,-12.8041409,-5.116620495,0.579200358,1.10124987,-2.475962229,0.342390706,-3.564508038,-0.81814019,0.153407683,0.755079461,2.706566162,-0.992916047,1.0,1
10891,18675.0,-12.33960316,4.488267302,-16.58707294,10.10727387,-10.42019898,0.130669812,-15.6003233,-1.157695981,-5.304630968,-12.93892931,8.805681967,-13.55613013,1.16546376,-9.809881502,0.369987279,-9.505210445,-17.54203031,-6.792637787,2.069377449,-0.085501463,-2.089609633,1.7453145,1.376815809,-0.554271418,-1.610740852,0.153725445,1.212477208,-1.869290476,188.78,1
10897,18690.0,-15.39884501,7.472323897,-19.02691234,11.16552584,-6.89385628,-2.120936575,-14.91332999,-0.721214094,-7.175096615,-14.16679466,10.27776886,-14.98543373,0.345179234,-14.66638897,-0.346352542,-8.333242496,-12.60259646,-4.876683421,0.604625911,1.111502215,-2.444883682,0.727495341,-0.345078151,-0.981748551,0.995271346,0.816761718,2.262942374,-1.178063163,1.0,1
11343,19762.0,-14.17916511,7.421369962,-21.40583574,11.92751187,-7.974280687,-2.202710277,-15.47161228,-0.35659491,-6.380124898,-13.34827765,10.18758732,-14.56397976,0.593759358,-14.49159835,-0.281392504,-8.264128844,-12.43980497,-4.837079026,0.753149848,1.002764342,-2.366836062,1.130955198,0.991153238,-1.033132107,-0.327179345,0.634692904,2.171904945,-1.395287684,1.0,1
11710,20011.0,-14.72462701,7.875156793,-21.87231736,11.90616991,-8.348733692,-2.26284642,-15.83344278,0.077873674,-6.356833491,-13.26165171,10.06378975,-14.3947668,0.654888723,-14.24831583,-0.305360761,-8.161632445,-12.28096486,-4.818586393,0.719787682,0.996468756,-2.362344928,1.099557296,1.037199423,-1.036359342,-0.254776514,0.642343201,2.161129224,-1.40128202,1.0,1
11841,20332.0,-15.27136186,8.326581061,-22.33859051,11.88531289,-8.721334356,-2.324306949,-16.19641866,0.51288182,-6.333685156,-13.17519808,9.939819742,-14.2254557,0.716033665,-14.00477618,-0.329447848,-8.059419407,-12.12200882,-4.799710133,0.686227164,0.993121017,-2.356896279,1.068019177,1.085617167,-1.039797078,-0.182006136,0.649920861,2.149247078,-1.406811332,1.0,1
11880,20451.0,-15.81917872,8.775997153,-22.80468646,11.86486808,-9.092360532,-2.386893207,-16.56036811,0.948348595,-6.310658433,-13.08889092,9.815703174,-14.05606118,0.777191846,-13.76101796,-0.35363594,-7.957447226,-11.96295423,-4.780507788,0.652498045,0.992278949,-2.350633745,1.036361874,1.136050737,-1.043413741,-0.108923343,0.657436778,2.136424471,-1.411945375,1.0,1
12070,20931.0,-16.36792301,9.223691949,-23.27063052,11.84477659,-9.462037146,-2.450444374,-16.92515204,1.384208479,-6.287735948,-13.0027093,9.691460982,-13.88659516,0.838361376,-13.51707241,-0.377910607,-7.855681494,-11.80381519,-4.761025942,0.618624413,0.993584599,-2.343673594,1.004602414,1.188212157,-1.047183768,-0.035572766,0.664899774,2.122795754,-1.416740615,1.0,1
12108,21046.0,-16.91746827,9.669900173,-23.73644341,11.82499023,-9.830548229,-2.514828873,-17.29065667,1.820407867,-6.264903488,-12.91663611,9.567110295,-13.71706738,0.899540706,-13.27296506,-0.402260044,-7.754094059,-11.64460321,-4.74130271,0.584625973,0.996745095,-2.336110956,0.972754726,1.241865812,-1.051086248,0.03800908,0.672317065,2.108470852,-1.421243253,1.0,1
12261,21419.0,-17.46771001,10.11481572,-24.20214223,11.80546921,-10.19804581,-2.579938008,-17.656788,2.256902476,-6.242149309,-12.8306572,9.442665265,-13.5474859,0.960728558,-13.02871703,-0.426674499,-7.652661665,-11.48532779,-4.721369576,0.550519004,1.001518502,-2.328024416,0.940830319,1.296817061,-1.055103904,0.111792028,0.679694612,2.093540571,-1.425491454,1.0,1
12369,21662.0,-18.01856119,10.55860019,-24.66774125,11.78618036,-10.56465657,-2.645681199,-18.02346767,2.693655403,-6.219463628,-12.74476079,9.318137685,-13.37785743,1.021923868,-12.78434589,-0.451145843,-7.551364931,-11.32599687,-4.701252777,0.516317073,1.007703205,-2.319479462,0.908838783,1.352903707,-1.059222338,0.185750942,0.687037384,2.078080584,-1.429517023,1.0,1
14104,25095.0,1.19239599,1.338973711,-0.678876187,3.123672307,0.643244864,-1.184322994,0.397585526,-0.253498538,0.411134977,-0.859862302,1.124059382,-3.763873848,0.367975967,-0.971757538,-0.013882513,1.457578528,2.611450334,1.29195523,-1.563815227,-0.18545465,-0.377503243,-0.889596748,-0.074207589,0.035445516,0.550577974,-0.027171279,-0.024920621,0.073605399,3.12,1
14170,25198.0,-15.9036352,10.39391714,-19.13360246,6.185968835,-12.53802092,-4.027030447,-13.8978266,10.66225178,-2.844953985,-9.668788912,7.394419411,-11.63563005,1.423276925,-8.6404591,-0.674719539,-7.695568788,-13.68413959,-4.777406039,1.268342773,1.501565411,1.577548225,-1.280137123,-0.601294527,0.040403921,0.995501971,-0.273742712,1.688135896,0.5278308,99.99,1
14197,25231.0,-16.59866474,10.5417508,-19.81898181,6.017294647,-13.02590105,-4.128779003,-14.11886485,11.161144,-4.099551431,-9.222825507,6.329364676,-8.952190712,-0.138363691,-9.825054421,0.057223592,-7.541687424,-14.25959859,-5.035051524,1.43226793,1.534919821,1.725852827,-1.151605776,-0.680051902,0.108175915,1.066878341,-0.233720431,1.707520552,0.511423169,99.99,1
14211,25254.0,-17.27519119,10.81966537,-20.36388597,6.046611747,-13.46503335,-4.166647245,-14.40944799,11.58079672,-4.073855712,-9.153368038,6.210883012,-8.778572032,-0.061367497,-9.574662299,0.04928854,-7.418487279,-14.10277188,-5.016423335,1.390314361,1.544970467,1.729804092,-1.208096082,-0.726839224,0.112539674,1.119193472,-0.23318899,1.684062993,0.503739738,99.99,1
14338,25426.0,1.125335535,1.130146484,-0.962975335,2.675687859,0.990074518,-0.243317741,0.316192138,0.122960132,-1.143342795,-0.369908966,1.834494198,-0.491243315,-1.129907005,-2.238622244,0.278468742,1.477925603,1.776454295,1.149282186,-1.306994645,-0.138813698,-0.166736918,-0.521933839,-0.112376257,-0.59207675,0.520791314,0.043353581,0.015159021,0.063611722,3.76,1
15166,26523.0,-18.4748679,11.58638052,-21.40291681,6.038515416,-14.45115814,-4.146523506,-14.85612367,12.43114047,-4.053353287,-9.040396249,5.966202507,-8.46396613,0.078692132,-9.092532652,0.010822097,-7.186375508,-13.7974745,-4.95849391,1.32116656,1.577924401,1.741135596,-1.251137949,-0.396219126,0.095705556,1.322750943,-0.217954565,1.628792531,0.482248275,99.99,1
15204,26556.0,-19.17982641,11.81792199,-21.91917358,6.086235634,-14.70884479,-4.308887607,-15.35795181,12.85716502,-3.99986077,-8.928655661,5.849293066,-8.261649837,0.153829148,-8.829359228,0.008878839,-7.070953009,-13.62972094,-4.958829816,1.272091364,1.572949615,1.746801542,-1.353148766,-0.762965073,0.117027852,1.297993756,-0.224825057,1.62105239,0.484614403,99.99,1
15225,26585.0,-19.85632233,12.09589323,-22.46408275,6.115541102,-15.14802152,-4.346724083,-15.64850747,13.27680481,-3.97416162,-8.859194059,5.730815537,-8.088033512,0.230824969,-8.578973273,0.000946637,-6.947746067,-13.47289701,-4.940210829,1.230142552,1.582929555,1.75072984,-1.409635709,-0.809809278,0.12139666,1.350300071,-0.224291874,1.597621368,0.476919818,99.99,1
15451,26833.0,-20.53275108,12.37398914,-23.00900291,6.144820978,-15.587296,-4.384490669,-15.93900269,13.69641612,-3.948454919,-8.789723363,5.612347108,-7.914422366,0.307819968,-8.328600888,-0.006979295,-6.824524172,-13.31607919,-4.921612087,1.188204208,1.592753931,1.754607609,-1.466115253,-0.856778636,0.125776576,1.40258699,-0.223754857,1.574248735,0.469200693,99.99,1
